year,fips,date,cases
2021,29055,4,141
2021,29055,5,226
2021,29055,6,265
2021,29055,7,781
2021,29055,8,3358
2021,29055,9,8707
2021,29055,10,16410
2021,29055,11,28068
2021,29055,12,44923
2021,29057,6,16
2021,29057,7,150
2021,29057,8,585
2021,29057,9,1387
2021,29057,10,3487
2021,29057,11,9229
2021,29057,12,15620
2021,29059,4,46
2021,29059,5,65
2021,29059,6,228
2021,29059,7,764
2021,29059,8,2403
2021,29059,9,4646
2021,29059,10,8739
2021,29059,11,15310
2021,29059,12,20240
2021,29061,4,29
2021,29061,5,99
2021,29061,6,192
2021,29061,7,378
2021,29061,8,587
2021,29061,9,2230
2021,29061,10,5827
2021,29061,11,8559
2021,29061,12,12779
2021,29063,4,75
2021,29063,5,128
2021,29063,6,249
2021,29063,7,574
2021,29063,8,1380
2021,29063,9,3094
2021,29063,10,7069
2021,29063,11,13921
2021,29063,12,21551
2021,29065,5,16
2021,29065,6,49
2021,29065,7,227
2021,29065,8,664
2021,29065,9,2788
2021,29065,10,6318
2021,29065,11,11621
2021,29065,12,19302
2021,29067,5,1
2021,29067,6,82
2021,29067,7,762
2021,29067,8,2861
2021,29067,9,4542
2021,29067,10,8055
2021,29067,11,10569
2021,29067,12,16464
2021,29069,3,27
2021,29069,4,443
2021,29069,5,767
2021,29069,6,1897
2021,29069,7,4387
2021,29069,8,11267
2021,29069,9,20133
2021,29069,10,30767
2021,29069,11,43900
2021,29069,12,59136
2021,29071,3,45
2021,29071,4,2305
2021,29071,5,3594
2021,29071,6,5199
2021,29071,7,10127
2021,29071,8,23197
2021,29071,9,42082
2021,29071,10,70602
2021,29071,11,116853
2021,29071,12,178846
2021,29073,4,57
2021,29073,5,59
2021,29073,6,125
2021,29073,7,444
2021,29073,8,1258
2021,29073,9,4078
2021,29073,10,6541
2021,29073,11,11355
2021,29073,12,18226
2021,29075,4,25
2021,29075,5,229
2021,29075,6,1577
2021,29075,7,2057
2021,29075,8,2674
2021,29075,9,3213
2021,29075,10,4868
2021,29075,11,9440
2021,29075,12,16397
2021,29077,3,317
2021,29077,4,2248
2021,29077,5,3248
2021,29077,6,6347
2021,29077,7,21565
2021,29077,8,64345
2021,29077,9,155191
2021,29077,10,268529
2021,29077,11,377164
2021,29077,12,568882
2021,29079,5,19
2021,29079,6,339
2021,29079,7,660
2021,29079,8,955
2021,29079,9,4025
2021,29079,10,7362
2021,29079,11,12037
2021,29079,12,18659
2021,29081,3,1
2021,29081,4,150
2021,29081,5,210
2021,29081,6,301
2021,29081,7,1000
2021,29081,8,1863
2021,29081,9,2878
2021,29081,10,5004
2021,29081,11,8784
2021,29081,12,16485
2021,29083,3,17
2021,29083,4,133
2021,29083,5,264
2021,29083,6,470
2021,29083,7,1082
2021,29083,8,2880
2021,29083,9,4683
2021,29083,10,9918
2021,29083,11,23761
2021,29083,12,39949
2021,29085,7,123
2021,29085,8,1208
2021,29085,9,2347
2021,29085,10,5118
2021,29085,11,9546
2021,29085,12,12482
2021,29087,4,16
2021,29087,5,30
2021,29087,6,34
2021,29087,7,55
2021,29087,8,1077
2021,29087,9,2187
2021,29087,10,3153
2021,29087,11,5963
2021,29087,12,9482
2021,29089,4,41
2021,29089,5,72
2021,29089,6,103
2021,29089,7,530
2021,29089,8,2221
2021,29089,9,4569
2021,29089,10,6748
2021,29089,11,11593
2021,29089,12,17720
2021,29091,4,111
2021,29091,5,149
2021,29091,6,661
2021,29091,7,2027
2021,29091,8,5602
2021,29091,9,13543
2021,29091,10,30054
2021,29091,11,43218
2021,29091,12,61600
2021,29093,4,32
2021,29093,5,60
2021,29093,6,64
2021,29093,7,148
2021,29093,8,939
2021,29093,9,1453
2021,29093,10,2575
2021,29093,11,5160
2021,29093,12,9782
2021,29095,3,355
2021,29095,4,6731
2021,29095,5,12849
2021,29095,6,26685
2021,29095,7,57161
2021,29095,8,139952
2021,29095,9,199999
2021,29095,10,268749
2021,29095,11,418167
2021,29095,12,643827
2021,29097,3,22
2021,29097,4,474
2021,29097,5,821
2021,29097,6,5321
2021,29097,7,24726
2021,29097,8,42511
2021,29097,9,58986
2021,29097,10,85786
2021,29097,11,126804
2021,29097,12,171826
2021,29099,3,116
2021,29099,4,4739
2021,29099,5,9488
2021,29099,6,13409
2021,29099,7,26622
2021,29099,8,65232
2021,29099,9,110255
2021,29099,10,168804
2021,29099,11,273283
2021,29099,12,456015
2021,29101,3,59
2021,29101,4,1226
2021,29101,5,2036
2021,29101,6,2630
2021,29101,7,9301
2021,29101,8,16084
2021,29101,9,25636
2021,29101,10,40128
2021,29101,11,62437
2021,29101,12,87906
2021,29103,6,42
2021,29103,7,87
2021,29103,8,953
2021,29103,9,1332
2021,29103,10,1815
2021,29103,11,3053
2021,29103,12,4413
2021,29105,5,66
2021,29105,6,400
2021,29105,7,3478
2021,29105,8,6971
2021,29105,9,13911
2021,29105,10,30211
2021,29105,11,46172
2021,29105,12,66868
2021,29107,3,50
2021,29107,4,844
2021,29107,5,1818
2021,29107,6,2514
2021,29107,7,3265
2021,29107,8,5843
2021,29107,9,11306
2021,29107,10,22283
2021,29107,11,36966
2021,29107,12,56387
2021,29109,5,168
2021,29109,6,393
2021,29109,7,2575
2021,29109,8,7918
2021,29109,9,14565
2021,29109,10,28499
2021,29109,11,47626
2021,29109,12,66181
2021,29111,4,47
2021,29111,5,197
2021,29111,6,210
2021,29111,7,389
2021,29111,8,1511
2021,29111,9,2138
2021,29111,10,5064
2021,29111,11,10496
2021,29111,12,15139
2021,29113,3,18
2021,29113,4,858
2021,29113,5,2148
2021,29113,6,2602
2021,29113,7,4668
2021,29113,8,13482
2021,29113,9,20506
2021,29113,10,31916
2021,29113,11,55965
2021,29113,12,95402
2021,29115,4,109
2021,29115,5,164
2021,29115,6,361
2021,29115,7,680
2021,29115,8,1185
2021,29115,9,1802
2021,29115,10,4357
2021,29115,11,7268
2021,29115,12,11701
2021,29117,3,2
2021,29117,4,46
2021,29117,5,87
2021,29117,6,194
2021,29117,7,810
2021,29117,8,1983
2021,29117,9,9802
2021,29117,10,16055
2021,29117,11,20343
2021,29117,12,28181
2021,29119,3,9
2021,29119,4,102
2021,29119,5,311
2021,29119,6,6779
2021,29119,7,26600
2021,29119,8,31500
2021,29119,9,31764
2021,29119,10,36142
2021,29119,11,43886
2021,29119,12,56135
2021,29121,3,4
2021,29121,4,58
2021,29121,5,68
2021,29121,6,198
2021,29121,7,862
2021,29121,8,2029
2021,29121,9,3514
2021,29121,10,5760
2021,29121,11,13841
2021,29121,12,25001
2021,29123,4,24
2021,29123,5,79
2021,29123,6,96
2021,29123,7,306
2021,29123,8,1595
2021,29123,9,7128
2021,29123,10,12631
2021,29123,11,21039
2021,29123,12,32702
2021,29125,3,2
2021,29125,4,56
2021,29125,5,58
2021,29125,6,79
2021,29125,7,226
2021,29125,8,897
2021,29125,9,1913
2021,29125,10,4092
2021,29125,11,8866
2021,29125,12,13046
2021,29127,4,46
2021,29127,5,145
2021,29127,6,277
2021,29127,7,1468
2021,29127,8,8549
2021,29127,9,17954
2021,29127,10,25217
2021,29127,11,41090
2021,29127,12,65614
2021,29129,5,1
2021,29129,6,135
2021,29129,7,216
2021,29129,8,417
2021,29129,9,785
2021,29129,10,937
2021,29129,11,1823
2021,29129,12,3385
2021,29131,4,16
2021,29131,5,99
2021,29131,6,222
2021,29131,7,1189
2021,29131,8,5032
2021,29131,9,11641
2021,29131,10,20802
2021,29131,11,37735
2021,29131,12,56024
2021,29133,4,151
2021,29133,5,1373
2021,29133,6,2190
2021,29133,7,3173
2021,29133,8,5193
2021,29133,9,8114
2021,29133,10,11696
2021,29133,11,19181
2021,29133,12,32280
2021,29135,3,19
2021,29135,4,499
2021,29135,5,1362
2021,29135,6,1421
2021,29135,7,2297
2021,29135,8,4933
2021,29135,9,7374
2021,29135,10,14810
2021,29135,11,29040
2021,29135,12,42888
2021,29137,5,10
2021,29137,6,105
2021,29137,7,216
2021,29137,8,1189
2021,29137,9,2369
2021,29137,10,3614
2021,29137,11,8747
2021,29137,12,14166
2021,29139,3,16
2021,29139,4,170
2021,29139,5,230
2021,29139,6,369
2021,29139,7,728
2021,29139,8,1406
2021,29139,9,2137
2021,29139,10,3516
2021,29139,11,8033
2021,29139,12,13142
2021,29141,3,2
2021,29141,4,51
2021,29141,5,226
2021,29141,6,309
2021,29141,7,958
2021,29141,8,2924
2021,29141,9,7176
2021,29141,10,17112
2021,29141,11,27486
2021,29141,12,40242
2021,29143,4,183
2021,29143,5,437
2021,29143,6,887
2021,29143,7,2554
2021,29143,8,9068
2021,29143,9,14035
2021,29143,10,20447
2021,29143,11,32044
2021,29143,12,46339
2021,29145,3,24
2021,29145,4,230
2021,29145,5,452
2021,29145,6,4515
2021,29145,7,17873
2021,29145,8,28293
2021,29145,9,38196
2021,29145,10,54357
2021,29145,11,77877
2021,29145,12,99540
2021,29147,4,67
2021,29147,5,211
2021,29147,6,460
2021,29147,7,1481
2021,29147,8,7502
2021,29147,9,17358
2021,29147,10,28729
2021,29147,11,49792
2021,29147,12,68272
2021,29149,4,22
2021,29149,5,61
2021,29149,6,129
2021,29149,7,299
2021,29149,8,775
2021,29149,9,2613
2021,29149,10,5980
2021,29149,11,9509
2021,29149,12,14455
2021,29151,3,2
2021,29151,4,112
2021,29151,5,155
2021,29151,6,158
2021,29151,7,563
2021,29151,8,1788
2021,29151,9,3530
2021,29151,10,10716
2021,29151,11,22990
2021,29151,12,33375
2021,29153,6,12
2021,29153,7,82
2021,29153,8,474
2021,29153,9,2499
2021,29153,10,5160
2021,29153,11,7750
2021,29153,12,10517
2021,29155,3,10
2021,29155,4,302
2021,29155,5,1961
2021,29155,6,2933
2021,29155,7,4420
2021,29155,8,7916
2021,29155,9,13232
2021,29155,10,20179
2021,29155,11,28028
2021,29155,12,37320
2021,29157,3,55
2021,29157,4,969
2021,29157,5,1460
2021,29157,6,2646
2021,29157,7,5229
2021,29157,8,8374
2021,29157,9,15894
2021,29157,10,22881
2021,29157,11,36044
2021,29157,12,53357
2021,29159,3,5
2021,29159,4,346
2021,29159,5,1999
2021,29159,6,2692
2021,29159,7,6588
2021,29159,8,19350
2021,29159,9,27732
2021,29159,10,43293
2021,29159,11,80717
2021,29159,12,117499
2021,29161,4,29
2021,29161,5,86
2021,29161,6,282
2021,29161,7,1578
2021,29161,8,3877
2021,29161,9,10776
2021,29161,10,21343
2021,29161,11,39565
2021,29161,12,67266
2021,29163,3,2
2021,29163,4,152
2021,29163,5,424
2021,29163,6,880
2021,29163,7,1354
2021,29163,8,3697
2021,29163,9,5954
2021,29163,10,8944
2021,29163,11,19755
2021,29163,12,35054
2021,29165,3,40
2021,29165,4,693
2021,29165,5,1646
2021,29165,6,2681
2021,29165,7,6072
2021,29165,8,12273
2021,29165,9,18660
2021,29165,10,26603
2021,29165,11,40688
2021,29165,12,63709
2021,29167,4,23
2021,29167,5,48
2021,29167,6,243
2021,29167,7,2239
2021,29167,8,7842
2021,29167,9,15729
2021,29167,10,31587
2021,29167,11,45484
2021,29167,12,68438
2021,29169,3,42
2021,29169,4,595
2021,29169,5,1116
2021,29169,6,2624
2021,29169,7,4507
2021,29169,8,8554
2021,29169,9,14961
2021,29169,10,25794
2021,29169,11,38641
2021,29169,12,67535
2021,29171,6,39
2021,29171,7,114
2021,29171,8,483
2021,29171,9,871
2021,29171,10,1391
2021,29171,11,2982
2021,29171,12,5671
2021,29173,3,7
2021,29173,4,28
2021,29173,5,57
2021,29173,6,174
2021,29173,7,376
2021,29173,8,1834
2021,29173,9,4037
2021,29173,10,5609
2021,29173,11,10245
2021,29173,12,17956
2021,29175,3,8
2021,29175,4,209
2021,29175,5,258
2021,29175,6,309
2021,29175,7,695
2021,29175,8,2651
2021,29175,9,5792
2021,29175,10,14381
2021,29175,11,28814
2021,29175,12,44772
2021,29177,3,5
2021,29177,4,205
2021,29177,5,419
2021,29177,6,697
2021,29177,7,1206
2021,29177,8,3388
2021,29177,9,4270
2021,29177,10,7127
2021,29177,11,15287
2021,29177,12,28506
2021,29179,3,4
2021,29179,4,54
2021,29179,5,62
2021,29179,6,59
2021,29179,7,258
2021,29179,8,537
2021,29179,9,908
2021,29179,10,1673
2021,29179,11,5953
2021,29179,12,11056
2021,29181,3,7
2021,29181,4,93
2021,29181,5,187
2021,29181,6,372
2021,29181,7,804
2021,29181,8,2071
2021,29181,9,3944
2021,29181,10,6299
2021,29181,11,12255
2021,29181,12,18958
2021,29183,3,319
2021,29183,4,10548
2021,29183,5,20787
2021,29183,6,26776
2021,29183,7,64999
2021,29183,8,145202
2021,29183,9,207525
2021,29183,10,305710
2021,29183,11,497285
2021,29183,12,813207
2021,29185,4,42
2021,29185,5,61
2021,29185,6,58
2021,29185,7,239
2021,29185,8,712
2021,29185,9,1291
2021,29185,10,3113
2021,29185,11,7020
2021,29185,12,12467
2021,29186,3,2
2021,29186,4,184
2021,29186,5,256
2021,29186,6,419
2021,29186,7,871
2021,29186,8,2264
2021,29186,9,4822
2021,29186,10,9259
2021,29186,11,21458
2021,29186,12,39317
2021,29187,3,26
2021,29187,4,614
2021,29187,5,901
2021,29187,6,1842
2021,29187,7,6204
2021,29187,8,18872
2021,29187,9,52302
2021,29187,10,82932
2021,29187,11,122882
2021,29187,12,181319
2021,29189,3,2306
2021,29189,4,55108
2021,29189,5,117789
2021,29189,6,163420
2021,29189,7,268913
2021,29189,8,507694
2021,29189,9,644025
2021,29189,10,856877
2021,29189,11,1247029
2021,29189,12,1907130
2021,29195,4,1780
2021,29195,5,7324
2021,29195,6,7955
2021,29195,7,9976
2021,29195,8,14297
2021,29195,9,19156
2021,29195,10,26382
2021,29195,11,39610
2021,29195,12,55986
2021,29197,5,20
2021,29197,6,67
2021,29197,7,193
2021,29197,8,377
2021,29197,9,645
2021,29197,10,1056
2021,29197,11,3018
2021,29197,12,5141
2021,29199,4,79
2021,29199,5,125
2021,29199,6,246
2021,29199,7,299
2021,29199,8,494
2021,29199,9,739
2021,29199,10,1653
2021,29199,11,4078
2021,29199,12,6567
2021,29201,3,24
2021,29201,4,1008
2021,29201,5,2672
2021,29201,6,4115
2021,29201,7,7145
2021,29201,8,14637
2021,29201,9,23052
2021,29201,10,37196
2021,29201,11,60878
2021,29201,12,95463
2021,29203,5,8
2021,29203,6,165
2021,29203,7,884
2021,29203,8,1404
2021,29203,9,2221
2021,29203,10,5889
2021,29203,11,9300
2021,29203,12,11801
2021,29205,3,7
2021,29205,4,28
2021,29205,5,30
2021,29205,6,48
2021,29205,7,197
2021,29205,8,1222
2021,29205,9,1663
2021,29205,10,2814
2021,29205,11,4697
2021,29205,12,8175
2021,29207,3,10
2021,29207,4,383
2021,29207,5,1399
2021,29207,6,3411
2021,29207,7,4881
2021,29207,8,7644
2021,29207,9,12035
2021,29207,10,21740
2021,29207,11,38280
2021,29207,12,58400
2021,29209,3,2
2021,29209,4,81
2021,29209,5,103
2021,29209,6,259
2021,29209,7,1133
2021,29209,8,5390
2021,29209,9,10720
2021,29209,10,18927
2021,29209,11,28326
2021,29209,12,44337
2021,29211,5,732
2021,29211,6,2459
2021,29211,7,3500
2021,29211,8,4743
2021,29211,9,5386
2021,29211,10,8340
2021,29211,11,14489
2021,29211,12,18914
2021,29213,3,13
2021,29213,4,226
2021,29213,5,367
2021,29213,6,764
2021,29213,7,5215
2021,29213,8,21995
2021,29213,9,32250
2021,29213,10,48104
2021,29213,11,68607
2021,29213,12,105806
2021,29215,5,3
2021,29215,6,55
2021,29215,7,445
2021,29215,8,2048
2021,29215,9,6697
2021,29215,10,15295
2021,29215,11,24614
2021,29215,12,36206
2021,29217,4,77
2021,29217,5,169
2021,29217,6,361
2021,29217,7,1024
2021,29217,8,1925
2021,29217,9,4143
2021,29217,10,8301
2021,29217,11,15487
2021,29217,12,26178
2021,29219,3,10
2021,29219,4,434
2021,29219,5,726
2021,29219,6,940
2021,29219,7,2859
2021,29219,8,7727
2021,29219,9,12092
2021,29219,10,20177
2021,29219,11,36311
2021,29219,12,55459
2021,29221,4,103
2021,29221,5,271
2021,29221,6,435
2021,29221,7,1039
2021,29221,8,4209
2021,29221,9,9648
2021,29221,10,17873
2021,29221,11,33338
2021,29221,12,50634
2021,29223,6,31
2021,29223,7,243
2021,29223,8,1899
2021,29223,9,4617
2021,29223,10,8509
2021,29223,11,12364
2021,29223,12,18337
2021,29225,3,3
2021,29225,4,204
2021,29225,5,486
2021,29225,6,598
2021,29225,7,2064
2021,29225,8,4899
2021,29225,9,13119
2021,29225,10,30446
2021,29225,11,41664
2021,29225,12,66303
2021,29227,4,23
2021,29227,5,67
2021,29227,6,116
2021,29227,7,135
2021,29227,8,296
2021,29227,9,527
2021,29227,10,812
2021,29227,11,1537
2021,29227,12,3139
2021,29229,3,13
2021,29229,4,229
2021,29229,5,308
2021,29229,6,392
2021,29229,7,1263
2021,29229,8,2222
2021,29229,9,5688
2021,29229,10,16102
2021,29229,11,20778
2021,29229,12,28431
2021,29510,3,682
2021,29510,4,19806
2021,29510,5,48407
2021,29510,6,62175
2021,29510,7,99317
2021,29510,8,170705
2021,29510,9,193780
2021,29510,10,243247
2021,29510,11,323658
2021,29510,12,472619
2021,30001,4,26
2021,30001,5,30
2021,30001,6,29
2021,30001,7,342
2021,30001,8,1996
2021,30001,9,2227
2021,30001,10,6605
2021,30001,11,11882
2021,30001,12,21333
2021,30003,4,53
2021,30003,5,225
2021,30003,6,1417
2021,30003,7,4264
2021,30003,8,15688
2021,30003,9,22527
2021,30003,10,35282
2021,30003,11,49176
2021,30003,12,60746
2021,30005,7,92
2021,30005,8,398
2021,30005,9,530
2021,30005,10,5844
2021,30005,11,13612
2021,30005,12,17804
2021,30007,3,23
2021,30007,4,111
2021,30007,5,120
2021,30007,6,122
2021,30007,7,239
2021,30007,8,407
2021,30007,9,486
2021,30007,10,1273
2021,30007,11,4271
2021,30007,12,7861
2021,30009,4,137
2021,30009,5,180
2021,30009,6,295
2021,30009,7,1130
2021,30009,8,2317
2021,30009,9,3107
2021,30009,10,5794
2021,30009,11,12991
2021,30009,12,20074
2021,30011,9,23
2021,30011,10,929
2021,30011,11,2871
2021,30011,12,4028
2021,30013,3,57
2021,30013,4,358
2021,30013,5,496
2021,30013,6,599
2021,30013,7,2132
2021,30013,8,6050
2021,30013,9,14885
2021,30013,10,41908
2021,30013,11,107103
2021,30013,12,187599
2021,30015,7,36
2021,30015,8,289
2021,30015,9,543
2021,30015,10,1941
2021,30015,11,5802
2021,30015,12,10079
2021,30017,6,357
2021,30017,7,1132
2021,30017,8,1834
2021,30017,9,2554
2021,30017,10,6015
2021,30017,11,14808
2021,30017,12,27241
2021,30019,7,10
2021,30019,8,90
2021,30019,9,103
2021,30019,10,583
2021,30019,11,2287
2021,30019,12,4153
2021,30021,6,57
2021,30021,7,263
2021,30021,8,831
2021,30021,9,1772
2021,30021,10,4836
2021,30021,11,13629
2021,30021,12,25816
2021,30023,3,7
2021,30023,4,84
2021,30023,5,90
2021,30023,6,85
2021,30023,7,254
2021,30023,8,872
2021,30023,9,2627
2021,30023,10,9376
2021,30023,11,16700
2021,30023,12,24867
2021,30025,7,27
2021,30025,8,62
2021,30025,9,128
2021,30025,10,1132
2021,30025,11,4983
2021,30025,12,8090
2021,30027,6,26
2021,30027,7,98
2021,30027,8,591
2021,30027,9,1477
2021,30027,10,4531
2021,30027,11,12409
2021,30027,12,24448
2021,30029,3,63
2021,30029,4,945
2021,30029,5,1110
2021,30029,6,1253
2021,30029,7,3560
2021,30029,8,12654
2021,30029,9,22605
2021,30029,10,72305
2021,30029,11,147474
2021,30029,12,249265
2021,30031,3,427
2021,30031,4,3764
2021,30031,5,4453
2021,30031,6,5455
2021,30031,7,14978
2021,30031,8,30674
2021,30031,9,36759
2021,30031,10,70890
2021,30031,11,161875
2021,30031,12,265354
2021,30033,7,192
2021,30033,8,375
2021,30033,9,475
2021,30033,10,680
2021,30033,11,1402
2021,30033,12,2100
2021,30035,4,98
2021,30035,5,180
2021,30035,6,202
2021,30035,7,1026
2021,30035,8,2845
2021,30035,9,5428
2021,30035,10,22251
2021,30035,11,32236
2021,30035,12,38753
2021,30037,4,48
2021,30037,5,90
2021,30037,6,87
2021,30037,7,90
2021,30037,8,90
2021,30037,9,95
2021,30037,10,272
2021,30037,11,582
2021,30037,12,1048
2021,30039,6,12
2021,30039,7,164
2021,30039,8,496
2021,30039,9,623
2021,30039,10,1431
2021,30039,11,2809
2021,30039,12,4646
2021,30041,3,7
2021,30041,4,28
2021,30041,5,30
2021,30041,6,29
2021,30041,7,666
2021,30041,8,1632
2021,30041,9,3703
2021,30041,10,15363
2021,30041,11,34039
2021,30041,12,46784
2021,30043,3,13
2021,30043,4,56
2021,30043,5,77
2021,30043,6,90
2021,30043,7,357
2021,30043,8,953
2021,30043,9,1622
2021,30043,10,3873
2021,30043,11,9785
2021,30043,12,20257
2021,30045,7,14
2021,30045,8,108
2021,30045,9,173
2021,30045,10,372
2021,30045,11,1082
2021,30045,12,2173
2021,30047,3,12
2021,30047,4,136
2021,30047,5,150
2021,30047,6,263
2021,30047,7,2480
2021,30047,8,5755
2021,30047,9,7321
2021,30047,10,12629
2021,30047,11,24816
2021,30047,12,40480
2021,30049,3,79
2021,30049,4,436
2021,30049,5,480
2021,30049,6,554
2021,30049,7,2068
2021,30049,8,5326
2021,30049,9,6810
2021,30049,10,19094
2021,30049,11,56726
2021,30049,12,124359
2021,30051,3,1
2021,30051,4,28
2021,30051,5,30
2021,30051,6,29
2021,30051,7,30
2021,30051,8,56
2021,30051,9,409
2021,30051,10,818
2021,30051,11,1668
2021,30051,12,2938
2021,30053,3,20
2021,30053,4,193
2021,30053,5,210
2021,30053,6,205
2021,30053,7,1047
2021,30053,8,2374
2021,30053,9,3029
2021,30053,10,7003
2021,30053,11,15264
2021,30053,12,28792
2021,30055,7,12
2021,30055,8,153
2021,30055,9,515
2021,30055,10,1289
2021,30055,11,2415
2021,30055,12,3978
2021,30057,3,28
2021,30057,4,222
2021,30057,5,232
2021,30057,6,232
2021,30057,7,1169
2021,30057,8,2656
2021,30057,9,2833
2021,30057,10,4309
2021,30057,11,9526
2021,30057,12,14023
2021,30059,3,6
2021,30059,4,27
2021,30059,5,29
2021,30059,6,30
2021,30059,7,102
2021,30059,8,124
2021,30059,9,463
2021,30059,10,1597
2021,30059,11,2880
2021,30059,12,3418
2021,30061,8,42
2021,30061,9,67
2021,30061,10,341
2021,30061,11,989
2021,30061,12,3776
2021,30063,3,102
2021,30063,4,889
2021,30063,5,1173
2021,30063,6,1389
2021,30063,7,4782
2021,30063,8,11284
2021,30063,9,17148
2021,30063,10,49315
2021,30063,11,107076
2021,30063,12,177165
2021,30065,3,1
2021,30065,4,29
2021,30065,5,30
2021,30065,6,29
2021,30065,7,32
2021,30065,8,152
2021,30065,9,818
2021,30065,10,2048
2021,30065,11,4863
2021,30065,12,7810
2021,30067,3,11
2021,30067,4,191
2021,30067,5,240
2021,30067,6,236
2021,30067,7,791
2021,30067,8,1839
2021,30067,9,2382
2021,30067,10,5282
2021,30067,11,13502
2021,30067,12,24400
2021,30069,10,69
2021,30069,11,157
2021,30069,12,302
2021,30071,8,2060
2021,30071,9,3497
2021,30071,10,4449
2021,30071,11,6698
2021,30071,12,11552
2021,30073,4,28
2021,30073,5,60
2021,30073,6,56
2021,30073,7,142
2021,30073,8,376
2021,30073,9,636
2021,30073,10,3801
2021,30073,11,7242
2021,30073,12,10815
2021,30075,7,9
2021,30075,8,38
2021,30075,9,124
2021,30075,10,1294
2021,30075,11,2246
2021,30075,12,2935
2021,30077,7,5
2021,30077,8,123
2021,30077,9,314
2021,30077,10,1767
2021,30077,11,12173
2021,30077,12,23568
2021,30079,8,28
2021,30079,9,40
2021,30079,10,788
2021,30079,11,1612
2021,30079,12,3698
2021,30081,3,11
2021,30081,4,112
2021,30081,5,241
2021,30081,6,498
2021,30081,7,1407
2021,30081,8,2715
2021,30081,9,3689
2021,30081,10,9381
2021,30081,11,28705
2021,30081,12,59353
2021,30083,4,64
2021,30083,5,90
2021,30083,6,160
2021,30083,7,952
2021,30083,8,1564
2021,30083,9,2123
2021,30083,10,6417
2021,30083,11,13461
2021,30083,12,23505
2021,30085,3,13
2021,30085,4,111
2021,30085,5,210
2021,30085,6,199
2021,30085,7,276
2021,30085,8,861
2021,30085,9,4557
2021,30085,10,21413
2021,30085,11,32957
2021,30085,12,41265
2021,30087,6,112
2021,30087,7,445
2021,30087,8,2992
2021,30087,9,14540
2021,30087,10,22382
2021,30087,11,25840
2021,30087,12,30207
2021,30089,7,102
2021,30089,8,574
2021,30089,9,1293
2021,30089,10,2452
2021,30089,11,4993
2021,30089,12,11028
2021,30091,7,56
2021,30091,8,145
2021,30091,9,244
2021,30091,10,1339
2021,30091,11,5747
2021,30091,12,10254
2021,30093,3,58
2021,30093,4,297
2021,30093,5,330
2021,30093,6,334
2021,30093,7,884
2021,30093,8,3022
2021,30093,9,5477
2021,30093,10,13199
2021,30093,11,39525
2021,30093,12,80764
2021,30095,4,21
2021,30095,5,30
2021,30095,6,74
2021,30095,7,346
2021,30095,8,896
2021,30095,9,1548
2021,30095,10,4298
2021,30095,11,9916
2021,30095,12,15500
2021,30097,7,53
2021,30097,8,221
2021,30097,9,1104
2021,30097,10,1940
2021,30097,11,5446
2021,30097,12,9139
2021,30099,7,361
2021,30099,8,493
2021,30099,9,597
2021,30099,10,2002
2021,30099,11,4174
2021,30099,12,8474
2021,30101,3,28
2021,30101,4,687
2021,30101,5,870
2021,30101,6,863
2021,30101,7,899
2021,30101,8,1307
2021,30101,9,1991
2021,30101,10,7753
2021,30101,11,16123
2021,30101,12,19590
2021,30103,6,14
2021,30103,7,60
2021,30103,8,74
2021,30103,9,90
2021,30103,10,362
2021,30103,11,792
2021,30103,12,1191
2021,30105,6,16
2021,30105,7,165
2021,30105,8,823
2021,30105,9,1790
2021,30105,10,7010
2021,30105,11,14580
2021,30105,12,19135
2021,30107,4,7
2021,30107,5,29
2021,30107,6,29
2021,30107,7,56
2021,30107,8,93
2021,30107,9,244
2021,30107,10,1465
2021,30107,11,2537
2021,30107,12,3695
2021,30109,7,18
2021,30109,8,117
2021,30109,9,249
2021,30109,10,1000
2021,30109,11,1907
2021,30109,12,3192
2021,30111,3,210
2021,30111,4,1823
2021,30111,5,2565
2021,30111,6,3314
2021,30111,7,16537
2021,30111,8,46307
2021,30111,9,79476
2021,30111,10,148444
2021,30111,11,271293
2021,30111,12,394738
2021,31001,3,21
2021,31001,4,2181
2021,31001,5,7185
2021,31001,6,8113
2021,31001,7,9456
2021,31001,8,11462
2021,31001,9,14523
2021,31001,10,21676
2021,31001,11,38431
2021,31001,12,64312
2021,31003,3,2
2021,31003,4,34
2021,31003,5,184
2021,31003,6,239
2021,31003,7,431
2021,31003,8,645
2021,31003,9,1412
2021,31003,10,4152
2021,31003,11,7807
2021,31003,12,11760
2021,31005,8,26
2021,31005,9,29
2021,31005,10,84
2021,31005,11,346
2021,31005,12,512
2021,31007,6,22
2021,31007,7,58
2021,31007,8,70
2021,31007,9,60
2021,31007,10,83
2021,31007,11,272
2021,31007,12,657
2021,31009,9,6
2021,31009,10,58
2021,31009,11,314
2021,31009,12,465
2021,31011,5,75
2021,31011,6,207
2021,31011,7,210
2021,31011,8,413
2021,31011,9,1627
2021,31011,10,3847
2021,31011,11,7434
2021,31011,12,11511
2021,31013,4,19
2021,31013,5,38
2021,31013,6,84
2021,31013,7,173
2021,31013,8,503
2021,31013,9,1476
2021,31013,10,5119
2021,31013,11,13356
2021,31013,12,22461
2021,31015,6,30
2021,31015,7,30
2021,31015,8,210
2021,31015,9,448
2021,31015,10,1565
2021,31015,11,3128
2021,31015,12,4637
2021,31017,8,43
2021,31017,9,503
2021,31017,10,1979
